[Tue Apr 18 20:47:25 2023] ThreadID[33560]	Started game. 
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.573
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -9.217100 Y 14.624200 Z 5.044500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.574
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -9.217100 Y 14.624200 Z 3.044500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.575
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -9.217100 Y 14.624200 Z 1.044500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.576
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -9.217100 Y 14.624200 Z -0.955500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.577
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -9.217100 Y 14.624200 Z -2.955500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.578
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -9.217100 Y 14.624200 Z -4.955500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.579
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -9.217100 Y 14.624200 Z -6.955500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.580
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -9.217100 Y 14.624200 Z -8.955500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.581
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -11.217100 Y 14.624200 Z 9.044500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.582
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -11.217100 Y 14.624200 Z 7.044500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.583
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -11.217100 Y 14.624200 Z 5.044500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.584
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -11.217100 Y 14.624200 Z 3.044500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.585
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -11.217100 Y 14.624200 Z 1.044500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.586
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -11.217100 Y 14.624200 Z -0.955500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.587
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -11.217100 Y 14.624200 Z -2.955500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.588
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -11.217100 Y 14.624200 Z -4.955500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.589
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -11.217100 Y 14.624200 Z -6.955500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.590
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -11.217100 Y 14.624200 Z -8.955500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.591
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z -4.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.592
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z -6.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.593
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z -4.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.594
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z -6.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.595
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z -4.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.596
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z -6.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.597
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z -4.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.598
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z -6.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.599
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z -8.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z -8.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.601
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z -8.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.602
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z -8.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.603
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z 9.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.604
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z 7.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.605
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z 9.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.606
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z 7.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.607
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z 9.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.608
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z 7.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.609
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z 9.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.610
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z 7.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.611
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z 5.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.612
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z 5.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.613
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z 5.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.614
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z 5.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.615
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z 11.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.616
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z 11.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.617
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z 11.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.618
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z 11.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.619
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z 13.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.620
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z 13.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.621
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z 13.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.622
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z 13.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.623
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -11.217100 Y 14.624200 Z 11.044500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.624
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -11.217100 Y 14.624200 Z 13.044500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.625
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -21.179199 Y 13.722200 Z -4.492000
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.626
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -23.179199 Y 13.722200 Z -4.492000
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.627
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -21.179199 Y 11.772200 Z -4.492000
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.628
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -23.179199 Y 11.772200 Z -4.492000
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.629
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z -2.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.630
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z -2.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.631
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z -2.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.632
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z -2.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.633
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z -0.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.634
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z -0.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.635
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z -0.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.636
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z -0.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.637
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z 1.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.638
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z 1.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.639
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z 1.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.640
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z 1.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.641
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z 3.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.642
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z 3.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.643
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z 3.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.644
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z 3.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.645
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -13.216300 Y 14.624200 Z -10.405500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.646
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -15.216300 Y 14.624200 Z -10.405500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.647
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -17.216299 Y 14.624200 Z -10.405500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.648
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -19.216299 Y 14.624200 Z -10.405500
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.649
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -21.216299 Y 14.624200 Z -4.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.650
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -21.216299 Y 14.624200 Z -6.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.651
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -23.216299 Y 14.624200 Z -4.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.652
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -23.216299 Y 14.624200 Z -6.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.653
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -25.216299 Y 14.624200 Z -4.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.654
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -25.216299 Y 14.624200 Z -6.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.655
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -21.216299 Y 14.624200 Z -8.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.656
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -23.216299 Y 14.624200 Z -8.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.657
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -25.216299 Y 14.624200 Z -8.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.658
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -21.216299 Y 14.624200 Z 9.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.659
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -21.216299 Y 14.624200 Z 7.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.660
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -23.216299 Y 14.624200 Z 9.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.661
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -23.216299 Y 14.624200 Z 7.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.662
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -25.216299 Y 14.624200 Z 9.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.663
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -25.216299 Y 14.624200 Z 7.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.664
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -21.216299 Y 14.624200 Z 5.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.665
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -23.216299 Y 14.624200 Z 5.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.666
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -25.216299 Y 14.624200 Z 5.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.667
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -21.216299 Y 14.624200 Z -2.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.668
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -23.216299 Y 14.624200 Z -2.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.669
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -25.216299 Y 14.624200 Z -2.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.670
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -21.216299 Y 14.624200 Z -0.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.671
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -23.216299 Y 14.624200 Z -0.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.672
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -25.216299 Y 14.624200 Z -0.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.673
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -21.216299 Y 14.624200 Z 1.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.674
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -23.216299 Y 14.624200 Z 1.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.675
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -25.216299 Y 14.624200 Z 1.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.676
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -21.216299 Y 14.624200 Z 3.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.677
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -23.216299 Y 14.624200 Z 3.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.678
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -25.216299 Y 14.624200 Z 3.510600
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.679
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -27.216299 Y 14.624200 Z -4.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.680
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -27.216299 Y 14.624200 Z -6.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.681
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -29.216299 Y 14.624200 Z -4.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.682
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -29.216299 Y 14.624200 Z -6.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.683
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -31.216299 Y 14.624200 Z -4.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.684
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -31.216299 Y 14.624200 Z -6.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.685
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -27.216299 Y 14.624200 Z -8.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.686
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -29.216299 Y 14.624200 Z -8.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.687
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -31.216299 Y 14.624200 Z -8.489400
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.688
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -27.216299 Y 14.624200 Z 9.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.689
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -27.216299 Y 14.624200 Z 7.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.690
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -29.216299 Y 14.624200 Z 9.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.691
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -29.216299 Y 14.624200 Z 7.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.692
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Location: X -31.216299 Y 14.624200 Z 9.439300
[Tue Apr 18 21:17:12 2023] ThreadID[39316]	[INFO]	Model Detected: Floor_Modular.693
